x_dt,x_geo,base,ac_m_fb_n_imp,ac_m_google_n_imp,ac_m_linkedin_l_clk,ac_m_youtube_n_clk_alpha0_beta1,ac_m_google_n_clk_alpha1_beta0,ac_m_trade_desk_l_clk_alpha1_beta1,ac_m_linkedin_l_clk_alpha1_beta1,ac_branch_prospect_visits,ac_gqv_n_actra_gix,ac_ec_psavert,ac_ec_is_bull,ac_trend,ac_s_index_weekly
2020-12-06,trn,773.0717143737892,30.065696345846312,18.785776542000796,9.787129667858972,12.534575448262592,44.62150946713858,58.96383724281562,9.919185356005476,0.0,86.68217662129186,4.565312278123116,24.863470409114555,16.860086287257854,111.27952996049507
2020-12-13,trn,773.0717143737892,52.91400650002516,22.60504643543656,19.361574297889224,15.227432252312255,46.22529273400672,92.25803273827465,19.552304569577043,44.75622690028278,103.19909977957757,4.397904601744201,22.958272245797655,16.392708772181752,132.08038379910536
2020-12-20,trn,773.0717143737892,46.46781736295354,37.49402647845425,27.678796187551825,13.619057630753563,63.88453191042487,50.20672184354891,27.864133360709328,11.02192498191884,94.8804335932273,4.381203880340987,19.365327037394824,16.477397658187808,106.58691370074487
2020-12-27,trn,773.0717143737892,55.16431052296747,35.82935482982299,28.863068335861758,19.09986369805331,69.682094551786,56.75723159374349,29.11165861446148,28.34616869713288,52.28857380246541,5.696784112883177,25.030207177654038,21.61203765968512,125.44693202969361
2021-01-03,trn,773.0717143737892,33.05256724127012,12.295230392669236,11.758469924900977,11.189843407605514,28.616047485017518,86.35349721796,11.90327918147864,0.0,57.9566000566666,4.407713889208481,20.169630884827008,16.28297394698163,91.9424319976252
2021-01-10,trn,773.0717143737892,24.938565010461627,31.316632271826414,10.557200170507393,0.0,9.22115645298752,53.44868318671716,10.709527780985487,17.502643034734614,215.24090300370315,8.330957004795632,32.71771220287335,27.735798457645707,112.20850704897285
2021-01-17,trn,773.0717143737892,31.896407931989447,47.75322899917771,10.146027646368752,1.9803828018846112,26.941389674711097,66.44274582629347,10.288536122253774,43.65526813067372,178.95200769901834,7.728427002026944,27.201615512280796,23.494723204505963,118.44752507502608
2021-01-24,trn,773.0717143737892,41.067932150050616,45.11283626232338,16.57034158849311,12.653617918386985,37.381942959166295,60.2143440688065,16.773405647773856,14.565075305495101,143.29264236722122,8.538276407023675,24.7746067674479,23.951713692134376,102.03155049188804
2021-01-31,trn,773.0717143737892,93.01890630865583,97.30566077974589,27.581334377009032,31.50462502602813,48.304978305196244,152.06176684772365,27.9134812074323,92.71567998224593,370.5593011736904,14.865388029529385,32.21660007859009,38.80988816403826,366.07067534632546
2021-02-07,trn,773.0717143737892,116.6493718783548,44.585004883602004,23.906216809051887,14.949950741972861,24.23328883419843,122.19833825490086,24.177880961680874,35.23004604435952,281.6097826174528,10.45499369640064,24.13620529515453,30.020591059242236,207.77661454983942
2021-02-14,trn,773.0717143737892,84.5668349456726,44.965701912820045,17.139650589969417,15.99071346801311,31.058996930793093,70.18010784689248,17.352913866752974,0.0,251.06452609846534,8.300839877320243,29.620749257427825,27.233909691215946,164.45334114086782
