x_dt,x_geo,base,ac_m_google_n_imp_alpha0_beta0,ac_m_linkedin_l_clk_alpha1_beta0,ac_m_fb_n_imp_adstk_alpha1_beta0,ac_m_trade_desk_l_clk_adstk_alpha0_beta1,ac_m_youtube_n_clk_adstk_alpha0_beta0,ac_web_new_customer_logins,ac_gqv_n_actra_gix,ac_ec_is_bull,ac_ec_tbill_3m,ac_ec_psavert,ac_trend
2021-12-05,zur,724.1772540781145,63.31973674197246,17.423179126071872,0.0,185.16658539105904,17.81302664680311,11.120146573505451,78.38765282470732,2.8865609102843295,0.0,0.0,81.82759901294283
2021-12-12,zur,724.1772540781145,72.01621608705783,26.635245875055034,0.0,186.75972455107848,25.309422680594416,14.23697886928924,74.29466222863854,4.208286427617013,0.0,0.0,93.99665095227645
2021-12-19,zur,724.1772540781145,75.12829840632276,15.99433020614931,0.0,158.12294383972147,25.05662682360629,12.905561504614194,46.50312268972321,2.9745362598354284,0.0,0.0,99.02946481916
2021-12-26,zur,724.1772540781145,70.88619660254378,25.960284413884324,0.0,137.8861777831916,21.504870898382926,9.727876172142764,0.0,4.0977926556817,0.0,0.0,94.35384599948414
2022-01-02,zur,724.1772540781145,75.96988683191553,44.02263847668347,0.0,153.72007792857275,19.606992785138125,9.259030651104812,47.024051429489504,6.977847192754411,0.0,0.0,102.10230027574904
2022-01-09,zur,724.1772540781145,55.71514069715115,17.382837327866216,0.0,128.35689737637105,8.120779504255673,6.058071127780879,119.493658583129,4.125300758957559,0.0,0.0,78.58461965466762
2022-01-16,zur,724.1772540781145,49.99357124953897,27.723875089369454,0.0,161.92366956005682,2.2375259843703703,7.039771421636623,111.08592487833089,2.5694977126161795,0.0,0.0,92.18883179365197
2022-01-23,zur,724.1772540781145,61.325467797086226,20.7787950938969,0.0,150.48035916505543,0.0,6.061756015472818,101.22509722136384,1.3226512072268464,0.0,0.0,84.79795745267285
2022-01-30,zur,724.1772540781145,46.5053096470866,14.258233656866093,0.0,107.83520457869369,0.6369052123068597,6.649808368731786,124.73927117357414,1.4291127981186533,0.0,0.0,64.90632254053936
2022-02-06,zur,724.1772540781145,51.606332783169954,14.096111791329971,0.0,118.05774445927217,1.5006218410464032,8.716376680237673,117.12591471813677,2.314738676249608,0.0,0.0,72.69260067222275
2022-02-13,zur,724.1772540781145,49.33735038731596,11.000757436608003,0.0,111.66892115396766,7.274404310562055,8.096405557280034,111.97622370423831,1.7698703993881373,0.0,0.0,70.134097925427
2022-02-20,zur,724.1772540781145,58.45310328129823,19.252090591187923,0.0,120.76247704451212,18.831222959192917,12.06052891255836,132.665368454654,0.8394747116613351,0.0,0.0,83.84772031822062
2022-02-27,zur,724.1772540781145,65.31793020444687,19.118005905031442,0.0,129.88387557197325,19.673008916367838,15.232072891728883,188.67647749239012,2.0779449282639493,0.0,0.0,94.539030597261
2022-03-06,zur,724.1772540781145,61.37532142867187,12.72006621954479,0.0,127.07939683381467,13.133277855281586,8.776075875360906,164.6244895723642,3.7590148640136323,0.0,0.0,89.62577638520538
2022-03-13,zur,724.1772540781145,67.80689481654424,17.34620473135494,0.0,143.17698536722514,14.647675084961104,5.596192294326873,153.89476656718267,2.3299550487129657,0.0,0.0,99.8940027348331
2022-03-20,zur,724.1772540781145,54.348815929286886,25.672449893372846,0.0,110.05383416726998,11.543984704845895,2.6078368178654228,123.35026346907198,1.5167928553908345,0.0,0.0,80.76973069288377
2022-03-27,zur,724.1772540781145,64.44506256177348,41.960482210308875,0.0,136.61666875308578,12.725341707415984,1.6079899089317289,146.26474027729364,4.60284636086157,0.0,0.0,96.60694453963185
2022-04-03,zur,724.1772540781145,47.362890853563336,20.42678135585927,0.0,97.74248602230965,9.402750472997823,8.72689503300325,117.26725460444408,3.199346399139231,0.0,0.0,71.61182994621468
2022-04-10,zur,724.1772540781145,66.45510479270645,34.80317124127337,0.0,125.07496103197333,13.499733258094807,5.994825170972249,191.9613044141114,2.482849442417777,0.0,0.0,101.33770444450704
2022-04-17,zur,724.1772540781145,70.37881990332376,30.083838846113775,0.0,141.07026181194263,13.653566805884376,2.431446972939329,145.21092434089428,0.0,0.0,0.0,108.23049619188829
2022-04-24,zur,724.1772540781145,70.90775444841879,42.93050462748355,0.0,128.927424984797,12.027409998254948,4.423106638649554,160.9324884757886,0.9046492350642743,0.0,0.0,109.96024171529453
2022-05-01,zur,724.1772540781145,67.47535787465151,27.57888308218221,0.0,107.23815197743804,8.839001400806549,6.3458761764836575,153.14230915973135,0.1707912472630557,0.0,0.0,105.50942947543689
2022-05-08,zur,724.1772540781145,69.07688126311933,20.49657580613183,0.0,112.25383752996831,9.378771846354766,6.827948983813447,156.77713226565544,3.2087671598636813,0.0,0.0,108.9063642857192
2022-05-15,zur,724.1772540781145,75.5152277164592,17.05070155464355,0.0,124.95718965798284,14.08284041488319,7.97163752546774,155.8087508938508,2.6979145008346306,0.0,0.0,120.03291567216378
2022-05-22,zur,724.1772540781145,69.31443314307978,18.220714077791385,0.0,115.01295086540867,13.616476277167399,2.594230758886119,114.41184061566095,2.956267849444178,0.0,-0.0,111.07237769403599
2022-05-29,zur,724.1772540781145,81.53932885101462,33.52425681577361,0.0,115.3758688625615,14.159925321061838,6.10354367401622,117.7666935904812,1.3769709897890368,0.0,-0.0,131.7157936907244
2022-06-05,zur,724.1772540781145,90.0763778891472,21.9177409116468,0.0,107.76107339913676,13.681114766273259,-7.174792210283877,55.7557264210892,6.135209222110702,0.0,-0.0,146.67029552276557
2022-06-12,zur,724.1772540781145,90.05821769670904,25.27053759018617,0.0,107.19024050522738,13.701270565508546,-1.382813630627107,111.48897114952902,1.9658554059067146,0.0,-0.0,147.80454077898403
2022-06-19,zur,724.1772540781145,76.14322201328623,30.998969550030154,0.0,104.37725830956718,13.889397582014091,0.21921629136006157,125.68358112320144,1.1562259745421903,0.0,-0.0,125.95108917971943
2022-06-26,zur,724.1772540781145,69.5342304648075,12.519049284409133,0.0,113.36739299791,15.559464615946633,-1.4013230600732696,86.08098197438471,0.692594936840544,0.0,-0.0,115.9175172382759
2022-07-03,zur,724.1772540781145,66.99797046366777,15.694649912267536,0.0,111.27119882973453,16.039739798352674,-4.629290820753598,82.94117946300207,1.9578039929910152,0.0,-0.0,112.55523707179866
2022-07-10,zur,724.1772540781145,88.97712892357465,14.226127905621155,0.0,158.87287645090137,16.048048546466692,-2.7324277525443548,73.43374699342472,1.3277355576162608,0.0,-0.0,150.62962377877437
2022-07-17,zur,724.1772540781145,66.26022995491843,11.275178656976504,0.0,120.72898300093094,6.4835069747905765,-4.705491355009559,82.02788212712998,3.082390497938929,0.0,-0.0,113.02839942533161
2022-07-24,zur,724.1772540781145,77.96610122309218,13.911419191709715,0.0,127.41116584594313,5.096274692822497,-6.584287879610835,112.60590542707277,4.513336690580554,0.0,-0.0,134.00412462756645
2022-07-31,zur,724.1772540781145,70.80932185851788,18.799163696257867,0.0,134.29259840059223,3.9417214066075568,-5.843986550678398,87.65950119497533,3.542781833836688,0.0,-0.0,122.6184836727607
2022-08-07,zur,724.1772540781145,79.39184453250843,21.477674367465312,0.0,174.08909582269817,4.015916663991788,-4.342812399935892,131.04582481525426,4.91890748021007,0.0,-0.0,138.506568051584
2022-08-14,zur,724.1772540781145,73.73702774114312,15.906185651660731,0.0,141.52633595866934,4.827511378497597,-5.731799205603434,106.49788359345763,5.064778699606523,0.0,-0.0,129.59410412071688
2022-08-21,zur,724.1772540781145,75.87226947837765,21.962577076944637,0.0,141.06881001098643,5.91688659900749,-6.334650355974563,140.89088390708704,5.58799512999148,0.0,-0.0,134.3273198635974
2022-08-28,zur,724.1772540781145,83.86778945282227,32.75857490367638,0.0,175.6253057613837,6.510272008805105,-8.04851054906598,121.12967327273519,4.188365387568257,0.0,-0.0,149.56672712190544
